Monthly_Income,Existing_EMI,Var1,Loan_Amount,Loan_Period,Loan_Info_Missing,Age,Age_Missing,DTI,Log_Income,Loan_to_Income,EMI_Zero_Flag,Gender,City_Category,Employer_Category1,Employer_Category2,Customer_Existing_Primary_Bank_Code,Primary_Bank_Type,Source,Source_Category,City_Code,Age_Bin,Approved
2513.7,1500.0,0,31000.0,4.0,1,36.0,0,0.5967299176642801,7.829908791124668,12.33241829839512,0,0,0,1,3,1,1,3,1,0,2,0
4900.0,0.0,10,86000.0,5.0,0,29.0,0,0.0,8.497194544909547,17.55102037234486,1,1,0,2,3,1,1,6,2,2,1,0
4700.0,700.0,10,97000.0,5.0,0,45.0,0,0.1489361698958805,8.45553053102413,20.638297828429156,0,1,0,0,3,3,1,25,1,2,3,0
1700.0,484.4,2,14000.0,3.0,0,35.0,0,0.2849411747944637,7.438971592395862,8.235294069204153,0,1,0,2,3,0,1,6,1,5,2,0
900.0,0.0,0,31000.0,4.0,1,50.0,0,0.0,6.803505257608338,34.4444440617284,1,0,0,0,3,2,0,23,2,4,3,0
2700.0,0.0,7,50000.0,5.0,0,24.0,0,0.0,7.901377353792616,18.518518449931413,1,1,0,0,3,1,1,0,1,1,0,0
5000.0,0.0,7,31000.0,4.0,1,41.0,0,0.0,8.517393171418904,6.1999999876,1,0,2,0,3,17,0,6,1,78,2,0
1850.0,100.0,2,30000.0,5.0,0,27.0,0,0.05405405376186998,7.523481312573497,16.216216128560994,0,1,0,0,3,0,1,6,1,0,1,0
6500.0,0.0,10,100000.0,5.0,0,37.0,0,0.0,8.77971129020447,15.384615360946746,1,1,0,0,3,0,1,10,1,0,2,0
1500.0,0.0,0,31000.0,4.0,1,29.0,0,0.0,7.313886831633462,20.66666652888889,1,0,0,0,3,16,0,23,1,4,1,0
1990.0,0.0,2,10000.0,2.0,0,27.0,0,0.0,7.596392304064196,5.025125602888816,1,1,0,1,1,3,1,25,1,1,1,0
2900.0,0.0,7,50000.0,5.0,0,25.0,0,0.0,7.972810784121404,17.241379250891793,1,0,0,0,3,1,1,6,1,4,1,0
3030.9,0.0,7,50000.0,5.0,0,35.0,0,0.0,8.016944764688017,16.49675008579382,1,1,0,0,3,0,1,6,1,1,2,0
3400.0,0.0,10,31000.0,4.0,1,27.0,0,0.0,8.131824785007195,9.11764703200692,1,0,0,1,3,0,1,6,1,1,1,0
1800.0,800.0,0,31000.0,4.0,1,29.0,0,0.44444444197530864,7.496097345175956,17.222222126543212,0,0,2,0,3,51,2,23,1,30,1,0
1800.0,1000.0,0,31000.0,4.0,1,29.0,0,0.5555555524691358,7.496097345175956,17.222222126543212,0,0,2,0,3,51,2,23,1,30,1,0
166.7,0.0,0,31000.0,4.0,1,29.0,0,0.0,5.122176668829163,100.0,1,0,1,3,4,0,1,6,2,10,1,0
5000.0,550.0,10,31000.0,4.0,1,30.0,0,0.10999999978000001,8.517393171418904,6.1999999876,0,0,0,1,1,1,1,6,1,3,1,0
1650.0,0.0,2,37000.0,5.0,0,29.0,0,0.0,7.409136443920128,22.424242288337926,1,0,0,1,3,2,0,25,2,5,1,0
4000.0,0.0,10,10000.0,1.0,0,26.0,0,0.0,8.294299608857235,2.49999999375,1,0,0,0,3,3,1,6,1,1,1,0
250.0,0.0,0,31000.0,4.0,1,32.0,0,0.0,5.5254529391317835,100.0,1,0,1,3,4,7,0,6,2,8,1,0
1600.0,0.0,2,37000.0,5.0,0,23.0,0,0.0,7.3783837129967145,23.12499985546875,1,1,0,1,3,1,1,15,1,5,0,0
4950.0,0.0,10,100000.0,5.0,0,38.0,0,0.0,8.507344855361422,20.20202016120804,1,1,0,1,3,1,1,10,1,0,2,0
5100.0,0.0,7,65000.0,3.0,0,30.0,0,0.0,8.537191877922927,12.745098014225299,1,1,0,1,3,4,1,6,2,3,1,1
560.0,0.0,0,31000.0,4.0,1,23.0,0,0.0,6.329720905522696,55.35714186862247,1,0,0,0,3,16,0,6,2,6,0,0
1050.0,0.0,0,31000.0,4.0,1,25.0,0,0.0,6.957497370876951,29.52380924263039,1,0,0,0,3,0,1,6,2,5,1,0
3555.0,0.0,4,62000.0,5.0,0,40.0,0,0.0,8.176391596633795,17.440224986103445,1,1,2,2,3,2,0,23,2,39,2,0
5500.0,750.0,10,20000.0,5.0,0,32.0,0,0.13636363611570249,8.612685172875459,3.6363636297520663,0,1,0,0,3,4,1,6,1,5,1,0
5000.0,0.0,7,31000.0,4.0,1,25.0,0,0.0,8.517393171418904,6.1999999876,1,0,2,0,3,2,0,6,1,27,1,0
3400.0,0.0,7,30000.0,4.0,0,36.0,0,0.0,8.131824785007195,8.82352938581315,1,1,0,1,3,3,1,6,1,2,2,0
4800.0,0.0,10,100000.0,5.0,0,37.0,0,0.0,8.476579508530941,20.833333289930557,1,1,0,2,0,0,1,10,1,0,2,0
3000.0,0.0,4,45000.0,5.0,0,38.0,0,0.0,8.006700845440367,14.99999995,1,1,0,0,3,7,0,27,2,4,2,0
1400.0,0.0,0,31000.0,4.0,1,23.0,0,0.0,7.244941546337007,22.14285698469388,1,0,0,2,0,1,1,6,2,4,0,0
2260.0,0.0,4,25000.0,3.0,0,28.0,0,0.0,7.72356247227797,11.061946853708198,1,1,0,0,3,3,1,6,2,2,1,0
4950.0,0.0,10,100000.0,5.0,0,37.0,0,0.0,8.507344855361422,20.20202016120804,1,1,0,0,3,0,1,10,1,0,2,0
2500.0,0.0,10,20000.0,2.0,0,25.0,0,0.0,7.824445930877619,7.999999967999999,1,1,0,2,0,10,1,10,1,4,1,0
3045.0,770.0,7,31000.0,4.0,1,30.0,0,0.25287356238793574,8.021584533455107,10.180623940293517,0,0,2,0,3,2,0,27,1,129,1,0
2000.0,0.0,2,29000.0,5.0,0,27.0,0,0.0,7.601402334583733,14.499999927500001,1,1,0,0,3,0,1,23,2,4,1,0
3500.0,0.0,4,54000.0,5.0,0,25.0,0,0.0,8.160803920954665,15.428571384489794,1,1,1,1,3,1,1,6,2,18,1,0
2500.0,0.0,7,31000.0,4.0,1,22.0,0,0.0,7.824445930877619,12.3999999504,1,0,0,1,3,0,1,0,1,1,0,0
1587.0,0.0,2,35000.0,5.0,0,29.0,0,0.0,7.370230641807081,22.05419015718847,1,1,0,0,3,0,1,6,2,6,1,0
2250.0,0.0,4,33000.0,5.0,0,32.0,0,0.0,7.719129840906732,14.66666660148148,1,1,0,1,3,20,1,19,2,3,1,0
5050.0,1500.0,10,20000.0,2.0,0,30.0,0,0.2970297023821194,8.527341522468053,3.9603960317615923,0,1,0,2,3,1,1,25,1,0,1,0
1000.0,500.0,0,31000.0,4.0,1,29.0,0,0.4999999950000001,6.90875477931522,30.999999690000003,0,0,0,0,3,18,0,10,1,3,1,0
1500.0,0.0,2,35000.0,5.0,0,27.0,0,0.0,7.313886831633462,23.333333177777778,1,1,1,0,3,5,1,15,2,13,1,0
4800.0,0.0,10,100000.0,5.0,0,29.0,0,0.0,8.476579508530941,20.833333289930557,1,0,0,2,0,1,1,28,1,4,1,0
1820.0,0.0,2,41000.0,5.0,0,28.0,0,0.0,7.507141079727608,22.527472403695207,1,1,0,0,3,8,0,6,2,0,1,0
1000.0,0.0,0,31000.0,4.0,1,24.0,0,0.0,6.90875477931522,30.999999690000003,1,0,0,0,3,2,0,6,2,3,0,0
2200.0,0.0,2,31000.0,4.0,1,27.0,0,0.0,7.696667081526462,14.090909026859503,1,0,1,0,3,2,0,7,1,36,1,0
4300.0,2000.0,0,31000.0,4.0,1,45.0,0,0.46511627798810173,8.366602832783736,7.209302308815577,0,0,2,0,3,2,0,19,1,45,3,0
2300.0,0.0,4,27000.0,2.0,0,23.0,0,0.0,7.741099090035366,11.73913038374291,1,1,0,1,3,0,1,15,1,0,0,0
2200.0,0.0,0,31000.0,4.0,1,29.0,0,0.0,7.696667081526462,14.090909026859503,1,0,0,2,3,1,1,0,1,3,1,0
4600.0,0.0,10,100000.0,5.0,0,50.0,0,0.0,8.434028950155469,21.73913038752363,1,1,0,2,3,0,1,6,1,3,3,0
2970.0,400.0,7,10000.0,1.0,0,39.0,0,0.1346801342266662,7.9966538754626075,3.367003355666655,0,0,0,0,3,27,1,23,1,4,2,0
1900.0,0.0,2,44000.0,5.0,0,29.0,0,0.0,7.550135342488429,23.15789461495845,1,1,0,2,3,30,0,23,2,1,1,0
10600.0,4250.0,0,31000.0,4.0,1,40.0,0,0.40094339584816663,9.268703615273097,2.9245282991278034,0,0,0,2,0,4,1,6,1,6,2,0
3060.0,0.0,10,30000.0,3.0,0,27.0,0,0.0,8.026496938945412,9.803921536588492,1,1,0,1,3,0,1,6,1,0,1,0
1200.0,0.0,0,31000.0,4.0,1,22.0,0,0.0,7.0909098220799835,25.83333311805556,1,0,2,1,3,1,1,6,2,14,0,0
2000.0,0.0,4,31000.0,5.0,0,25.0,0,0.0,7.601402334583733,15.4999999225,1,1,0,2,2,3,1,6,2,0,1,0
10000.0,4250.0,0,31000.0,4.0,1,36.0,0,0.424999999575,9.210440366976517,3.0999999969000003,0,0,0,0,0,3,1,6,1,1,2,0
4800.0,0.0,7,100000.0,5.0,0,38.0,0,0.0,8.476579508530941,20.833333289930557,1,1,2,0,3,2,0,15,1,141,2,0
2600.0,0.0,7,31000.0,4.0,1,22.0,0,0.0,7.8636512654486515,11.923076877218934,1,0,0,1,3,3,1,0,1,1,0,0
850.0,0.0,0,31000.0,4.0,1,24.0,0,0.0,6.7464121285733745,36.47058780622838,1,0,0,0,3,2,0,6,2,3,0,0
1700.0,0.0,0,31000.0,4.0,1,24.0,0,0.0,7.438971592395862,18.235294010380624,1,0,0,1,3,1,1,6,1,4,0,0
2980.0,0.0,4,45000.0,5.0,0,29.0,0,0.0,8.000014093678072,15.100671090266204,1,0,0,0,3,3,1,6,2,2,1,0
2800.0,0.0,7,42000.0,5.0,0,30.0,0,0.0,7.937731775260109,14.99999994642857,1,1,0,0,0,2,0,15,2,6,1,0
7500.0,0.0,7,131000.0,5.0,0,31.0,0,0.0,8.922791623969637,17.466666643377778,1,1,0,0,3,28,0,15,2,1,1,0
1500.0,0.0,0,31000.0,4.0,1,24.0,0,0.0,7.313886831633462,20.66666652888889,1,0,0,0,3,2,0,6,1,3,0,0
1359.5,300.0,0,31000.0,4.0,1,29.0,0,0.2206693621135023,7.215607558223301,22.802500751728573,0,0,2,0,3,3,1,6,1,150,1,0
1400.0,0.0,0,31000.0,4.0,1,33.0,0,0.0,7.244941546337007,22.14285698469388,1,0,1,0,3,2,0,25,1,18,1,0
1400.0,500.0,2,13000.0,5.0,0,26.0,0,0.35714285459183676,7.244941546337007,9.285714219387756,0,1,2,2,3,0,1,23,1,125,1,0
1750.0,0.0,0,31000.0,4.0,1,26.0,0,0.0,7.467942332285852,17.714285613061225,1,0,2,2,3,3,1,6,1,129,1,0
1750.0,0.0,0,31000.0,4.0,1,26.0,0,0.0,7.467942332285852,17.714285613061225,1,0,2,2,3,3,1,6,1,129,1,0
20000.0,4250.0,10,100000.0,5.0,0,30.0,0,0.21249999989375,9.90353755128617,4.9999999975,0,1,0,1,3,0,1,6,1,3,1,0
4750.0,2200.0,0,31000.0,4.0,1,28.0,0,0.46315789376177285,8.46611040118692,6.526315775734072,0,0,0,1,3,1,1,0,1,4,1,0
20000.0,0.0,10,20000.0,2.0,0,32.0,0,0.0,9.90353755128617,0.9999999995,1,1,0,1,3,0,1,6,1,1,1,0
20000.0,6.0,10,31000.0,4.0,1,36.0,0,0.00029999999985,9.90353755128617,1.549999999225,0,0,0,2,3,2,0,6,1,0,2,0
2400.0,0.0,4,30000.0,3.0,0,32.0,0,0.0,7.783640596221253,12.499999947916665,1,0,0,0,3,5,1,25,1,1,1,0
2000.0,500.0,2,20000.0,4.0,0,22.0,0,0.24999999875,7.601402334583733,9.999999950000001,0,1,0,1,3,0,1,6,1,5,0,0
6700.0,0.0,7,117000.0,5.0,0,31.0,0,0.0,8.81001204797317,17.462686541100467,1,1,0,0,3,2,0,15,2,0,1,0
2200.0,0.0,2,20000.0,3.0,0,24.0,0,0.0,7.696667081526462,9.090909049586775,1,0,0,1,3,0,1,6,1,5,0,0
3200.0,740.0,7,20000.0,3.0,0,25.0,0,0.23124999927734374,8.071218539969863,6.24999998046875,0,1,0,0,3,3,1,6,1,7,1,0
1500.0,0.0,0,31000.0,4.0,1,22.0,0,0.0,7.313886831633462,20.66666652888889,1,0,0,2,0,1,1,6,1,3,0,0
900.0,200.0,0,31000.0,4.0,1,26.0,0,0.22222221975308645,6.803505257608338,34.4444440617284,0,0,0,0,3,2,0,6,1,0,1,0
1400.0,0.0,0,31000.0,4.0,1,34.0,0,0.0,7.244941546337007,22.14285698469388,1,0,0,1,3,5,1,25,2,3,1,0
2700.0,0.0,4,44000.0,5.0,0,26.0,0,0.0,7.901377353792616,16.296296235939643,1,1,1,0,3,12,0,6,2,22,1,0
9000.0,3400.0,10,15000.0,3.0,0,39.0,0,0.3777777773580247,9.105090961257085,1.666666664814815,0,1,0,0,3,2,0,6,1,3,2,1
4000.0,0.0,7,70000.0,5.0,0,27.0,0,0.0,8.294299608857235,17.49999995625,1,1,0,2,0,1,1,15,2,3,1,0
2600.0,995.8,7,5000.0,5.0,0,42.0,0,0.382999998526923,7.8636512654486515,1.9230769156804732,0,1,1,0,3,2,0,0,1,20,2,0
3200.0,0.0,4,49000.0,5.0,0,31.0,0,0.0,8.071218539969863,15.312499952148437,1,1,0,0,3,0,1,6,2,11,1,0
2300.0,0.0,4,33000.0,5.0,0,22.0,0,0.0,7.741099090035366,14.347826024574669,1,0,0,0,3,0,1,25,2,1,0,0
2300.0,0.0,4,26000.0,3.0,0,22.0,0,0.0,7.741099090035366,11.304347776937618,1,0,0,2,3,0,1,25,2,1,0,0
25700.0,0.0,10,30000.0,5.0,0,21.0,0,0.0,10.154285180632154,1.167315174643068,1,1,1,0,3,13,1,6,1,8,0,0
2686.1,0.0,4,40000.0,5.0,0,26.0,0,0.0,7.896217824149259,14.891478296074315,1,1,0,0,3,2,0,6,2,5,1,0
3100.0,0.0,4,36000.0,3.0,0,31.0,0,0.0,8.03947991910045,11.612903188345474,1,1,0,1,3,2,0,6,2,4,1,0
3600.0,0.0,10,63000.0,5.0,0,34.0,0,0.0,8.188966863648876,17.499999951388887,1,1,0,2,3,1,1,6,2,1,1,0
3000.0,0.0,7,30000.0,3.0,0,28.0,0,0.0,8.006700845440367,9.999999966666666,1,1,0,0,0,2,0,6,1,1,1,0
1860.0,0.0,2,42000.0,5.0,0,28.0,0,0.0,7.528869256642251,22.580645039889006,1,1,0,0,3,6,0,0,2,3,1,0
3500.0,0.0,7,50000.0,5.0,0,23.0,0,0.0,8.160803920954665,14.285714244897958,1,1,0,1,3,1,1,6,1,4,0,0
10000.0,275.0,7,31000.0,4.0,1,36.0,0,0.0274999999725,9.210440366976517,3.0999999969000003,0,0,2,0,3,6,0,3,1,459,2,0
1800.0,200.0,0,31000.0,4.0,1,27.0,0,0.11111111049382716,7.496097345175956,17.222222126543212,0,0,2,0,3,51,2,7,1,133,1,0
4300.0,2000.0,0,31000.0,4.0,1,45.0,0,0.46511627798810173,8.366602832783736,7.209302308815577,0,0,2,0,3,2,0,6,1,45,3,0
4300.0,1200.0,7,68000.0,5.0,0,45.0,0,0.27906976679286105,8.366602832783736,15.813953451595458,0,1,2,0,3,2,0,6,1,45,3,0
1300.0,0.0,0,31000.0,4.0,1,25.0,0,0.0,7.170888478512505,23.846153662721896,1,0,0,1,3,17,0,25,2,3,1,0
9000.0,3400.0,10,50000.0,5.0,0,35.0,0,0.3777777773580247,9.105090961257085,5.555555549382716,0,1,0,2,0,0,1,7,1,3,2,1
3350.0,0.0,7,30000.0,2.0,0,26.0,0,0.0,8.11701408773731,8.955223853865004,1,1,0,1,3,1,1,10,1,5,1,0
1080.0,200.0,0,31000.0,4.0,1,27.0,0,0.18518518347050755,6.985641817639208,28.703703437928674,0,0,0,2,3,8,0,25,1,2,1,0
1500.0,500.0,0,31000.0,4.0,1,31.0,0,0.33333333111111113,7.313886831633462,20.66666652888889,0,0,0,0,3,34,1,6,1,2,1,0
2500.0,0.0,10,19000.0,1.0,0,26.0,0,0.0,7.824445930877619,7.5999999696,1,0,0,2,3,2,0,10,1,1,1,0
3400.0,0.0,4,53000.0,5.0,0,34.0,0,0.0,8.131824785007195,15.588235248269896,1,1,0,0,0,2,0,6,2,0,1,0
1880.0,0.0,2,15000.0,3.0,0,25.0,0,0.0,7.53955882930103,7.978723361815302,1,1,0,1,3,3,1,15,1,0,1,0
2630.0,0.0,7,43000.0,5.0,0,24.0,0,0.0,7.875119281040293,16.349809823764982,1,1,2,2,3,6,0,3,2,17,0,0
3000.0,0.0,4,45000.0,5.0,0,26.0,0,0.0,8.006700845440367,14.99999995,1,1,0,1,3,1,1,6,2,0,1,0
1500.0,0.0,2,33000.0,5.0,0,27.0,0,0.0,7.313886831633462,21.999999853333335,1,1,1,0,3,3,1,25,2,15,1,0
6000.0,0.0,7,108000.0,5.0,0,31.0,0,0.0,8.699681400989514,17.99999997,1,1,0,0,0,0,1,0,2,0,1,0
7000.0,4250.0,0,31000.0,4.0,1,33.0,0,0.6071428562755102,8.853808274977197,4.428571422244898,0,0,0,2,3,10,1,0,1,2,1,0
4950.0,3800.0,0,31000.0,4.0,1,28.0,0,0.7676767661259055,8.507344855361422,6.262626249974493,0,0,0,0,0,1,1,10,1,0,1,0
3400.0,0.0,7,20000.0,5.0,0,30.0,0,0.0,8.131824785007195,5.882352923875432,1,1,2,1,3,4,1,15,1,125,1,0
1300.0,0.0,0,31000.0,4.0,1,26.0,0,0.0,7.170888478512505,23.846153662721896,1,0,2,0,3,3,1,25,1,86,1,0
1000.0,200.0,0,31000.0,4.0,1,26.0,0,0.199999998,6.90875477931522,30.999999690000003,0,0,0,0,3,15,0,6,1,7,1,0
5100.0,0.0,10,20000.0,1.0,0,24.0,0,0.0,8.537191877922927,3.92156861976163,1,1,0,2,3,1,1,10,1,0,0,0
2000.0,0.0,2,29000.0,5.0,0,52.0,0,0.0,7.601402334583733,14.499999927500001,1,1,0,0,3,2,0,6,2,6,3,0
1150.0,0.0,0,31000.0,4.0,1,26.0,0,0.0,7.048386408721883,26.9565215047259,1,0,0,1,3,3,1,25,2,3,1,0
3200.0,1500.0,0,31000.0,4.0,1,42.0,0,0.4687499985351562,8.071218539969863,9.687499969726561,0,0,0,2,3,2,0,18,1,1,2,0
5000.0,500.0,10,100000.0,5.0,0,27.0,0,0.0999999998,8.517393171418904,19.99999996,0,0,0,0,3,2,0,10,1,3,1,0
1400.0,0.0,0,31000.0,4.0,1,27.0,0,0.0,7.244941546337007,22.14285698469388,1,0,0,2,3,1,1,6,2,5,1,0
5100.0,3750.0,0,31000.0,4.0,1,26.0,0,0.7352941162053057,8.537191877922927,6.078431360630527,0,0,0,0,0,1,1,10,1,0,1,0
5000.0,1500.0,10,20000.0,2.0,0,26.0,0,0.2999999994,8.517393171418904,3.9999999920000002,0,1,0,0,3,0,1,10,1,0,1,0
5200.0,0.0,10,20000.0,2.0,0,26.0,0,0.0,8.556606193773073,3.8461538387573966,1,1,0,0,0,1,1,10,1,2,1,0
6750.0,0.0,10,20000.0,1.0,0,22.0,0,0.0,8.81744592104187,2.9629629585733883,1,1,0,2,3,0,1,10,1,3,0,0
4400.0,0.0,10,33000.0,1.0,0,25.0,0,0.0,8.38958706681109,7.499999982954546,1,1,0,0,3,0,1,10,1,0,1,0
1320.0,300.0,0,10000.0,2.0,0,23.0,0,0.2272727255509642,7.186144304522325,7.5757575183654735,0,1,2,2,0,5,1,25,1,166,0,0
10000.0,2800.0,7,50000.0,5.0,0,47.0,0,0.27999999972,9.210440366976517,4.9999999950000005,0,1,2,0,3,2,0,6,1,236,3,0
1330.0,0.0,0,31000.0,4.0,1,28.0,0,0.0,7.193685818395112,23.308270501441577,1,0,0,2,3,2,0,6,1,6,1,0
6000.0,0.0,10,20000.0,2.0,0,31.0,0,0.0,8.699681400989514,3.333333327777778,1,1,0,0,0,1,1,0,1,2,1,0
1880.0,0.0,2,30000.0,5.0,0,29.0,0,0.0,7.53955882930103,15.957446723630603,1,1,1,0,3,2,0,25,1,13,1,0
5050.0,4250.0,0,31000.0,4.0,1,24.0,0,0.8415841567493384,8.527341522468053,6.138613849230468,0,0,2,0,3,0,1,24,1,111,0,0
2000.0,0.0,2,45000.0,5.0,0,40.0,0,0.0,7.601402334583733,22.4999998875,1,1,2,0,3,51,2,6,1,449,2,0
2400.0,0.0,2,28000.0,2.0,0,26.0,0,0.0,7.783640596221253,11.666666618055554,1,1,0,1,0,1,1,10,1,5,1,0
2850.0,0.0,7,34000.0,3.0,0,32.0,0,0.0,7.955425088912672,11.929824519544475,1,1,0,1,3,4,1,18,2,5,1,0
1200.0,0.0,0,31000.0,4.0,1,23.0,0,0.0,7.0909098220799835,25.83333311805556,1,0,0,0,3,51,2,0,1,0,0,0
1800.0,0.0,2,40000.0,5.0,0,23.0,0,0.0,7.496097345175956,22.22222209876543,1,1,0,0,3,3,1,0,2,5,0,0
1000.0,500.0,0,31000.0,4.0,1,35.0,0,0.4999999950000001,6.90875477931522,30.999999690000003,0,0,1,0,3,6,0,6,1,8,2,0
1900.0,0.0,2,43000.0,5.0,0,23.0,0,0.0,7.550135342488429,22.63157882825485,1,1,0,0,3,6,0,6,2,5,0,0
3000.0,0.0,7,20000.0,5.0,0,45.0,0,0.0,8.006700845440367,6.666666644444444,1,1,2,2,3,0,1,6,1,60,3,0
1500.0,400.0,0,31000.0,4.0,1,26.0,0,0.2666666648888889,7.313886831633462,20.66666652888889,0,0,0,0,3,17,0,25,1,0,1,0
3400.0,950.0,7,53000.0,5.0,0,30.0,0,0.279411763884083,8.131824785007195,15.588235248269896,0,1,0,0,3,3,1,10,1,0,1,0
1500.0,0.0,2,10000.0,2.0,0,26.0,0,0.0,7.313886831633462,6.666666622222222,1,1,0,0,3,0,1,25,1,0,1,0
3000.0,500.0,7,10000.0,2.0,0,29.0,0,0.1666666661111111,8.006700845440367,3.333333322222222,0,1,2,2,3,1,1,23,1,470,1,0
3800.0,0.0,7,10000.0,5.0,0,26.0,0,0.0,8.24301946898925,2.6315789404432133,1,1,0,2,3,1,1,15,1,0,1,0
6000.0,0.0,7,104000.0,5.0,0,32.0,0,0.0,8.699681400989514,17.333333304444444,1,1,0,1,3,3,1,6,2,9,1,0
5000.0,500.0,10,100000.0,5.0,0,28.0,0,0.0999999998,8.517393171418904,19.99999996,0,0,0,2,0,2,0,10,1,3,1,0
3100.0,0.0,7,30000.0,2.0,0,27.0,0,0.0,8.03947991910045,9.677419323621228,1,1,0,2,3,1,1,10,1,4,1,0
1800.0,0.0,2,42000.0,5.0,0,24.0,0,0.0,7.496097345175956,23.333333203703706,1,0,0,0,3,13,1,6,2,1,0,0
2500.0,0.0,4,36000.0,5.0,0,58.0,0,0.0,7.824445930877619,14.3999999424,1,1,0,0,3,15,0,6,2,0,4,0
5150.0,0.0,10,50000.0,2.0,0,31.0,0,0.0,8.546946149565585,9.708737845225752,1,1,0,0,3,0,1,10,1,1,1,0
1850.0,610.0,2,13000.0,3.0,0,48.0,0,0.3297297279474069,7.523481312573497,7.027026989043097,0,0,2,0,3,0,1,6,1,49,3,0
2614.8,0.0,7,42000.0,5.0,0,42.0,0,0.0,7.869325257055052,16.062413889924986,1,1,0,1,3,3,1,6,2,6,2,0
2000.0,800.0,2,10000.0,3.0,0,31.0,0,0.399999998,7.601402334583733,4.999999975000001,0,1,0,0,3,8,0,25,1,1,1,0
1800.0,0.0,2,42000.0,5.0,0,24.0,0,0.0,7.496097345175956,23.333333203703706,1,0,0,0,3,13,1,6,2,1,0,0
5200.0,1700.0,7,10000.0,5.0,0,45.0,0,0.3269230762943787,8.556606193773073,1.9230769193786983,0,1,2,2,3,6,0,0,1,95,3,0
1800.0,0.0,2,31000.0,4.0,1,30.0,0,0.0,7.496097345175956,17.222222126543212,1,0,0,1,3,1,1,3,1,2,1,0
1750.0,0.0,0,31000.0,4.0,1,29.0,0,0.0,7.467942332285852,17.714285613061225,1,0,0,1,3,5,1,6,1,2,1,0
26000.0,0.0,7,120000.0,3.0,0,25.0,0,0.0,10.165890277802454,4.615384613609468,1,1,0,1,3,0,1,25,2,2,1,0
1100.0,600.0,0,31000.0,4.0,1,23.0,0,0.5454545404958678,7.00397413672268,28.18181792561984,0,0,1,2,1,3,1,0,1,8,0,0
2500.0,0.0,10,20000.0,5.0,0,33.0,0,0.0,7.824445930877619,7.999999967999999,1,1,0,0,1,0,1,18,1,0,1,0
3000.0,0.0,7,20000.0,3.0,0,31.0,0,0.0,8.006700845440367,6.666666644444444,1,1,1,2,3,3,1,6,1,18,1,0
3450.0,1100.0,7,49000.0,5.0,0,31.0,0,0.31884057878596933,8.146419323098003,14.202898509556816,0,1,0,0,3,0,1,10,1,0,1,0
1100.0,0.0,0,31000.0,4.0,1,22.0,0,0.0,7.00397413672268,28.18181792561984,1,0,1,1,3,0,1,6,2,8,0,0
2000.0,150.0,4,30000.0,4.0,0,29.0,0,0.07499999962500001,7.601402334583733,14.999999925000001,0,1,0,2,3,9,0,18,1,19,1,0
1800.0,0.0,2,40000.0,5.0,0,35.0,0,0.0,7.496097345175956,22.22222209876543,1,0,0,0,3,2,0,6,2,4,2,0
2000.0,400.0,4,10000.0,5.0,0,40.0,0,0.199999999,7.601402334583733,4.999999975000001,0,1,0,0,3,1,1,18,1,0,2,0
1800.0,278.7,2,10000.0,3.0,0,27.0,0,0.15483333247314815,7.496097345175956,5.555555524691358,0,1,2,0,3,0,1,3,1,40,1,0
2000.0,0.0,4,29000.0,5.0,0,28.0,0,0.0,7.601402334583733,14.499999927500001,1,0,0,1,3,4,1,0,2,1,1,0
1700.0,0.0,0,31000.0,4.0,1,27.0,0,0.0,7.438971592395862,18.235294010380624,1,0,0,1,3,1,1,6,2,3,1,0
2500.0,0.0,7,35000.0,4.0,0,24.0,0,0.0,7.824445930877619,13.999999943999999,1,1,0,1,1,4,1,6,2,6,0,0
10000.0,600.0,10,30000.0,4.0,0,25.0,0,0.05999999994,9.210440366976517,2.999999997,0,1,1,1,3,0,1,0,1,10,1,0
2500.0,0.0,7,35000.0,4.0,0,24.0,0,0.0,7.824445930877619,13.999999943999999,1,1,0,1,1,4,1,6,2,6,0,0
2000.0,0.0,2,45000.0,5.0,0,26.0,0,0.0,7.601402334583733,22.4999998875,1,1,1,0,3,39,1,25,1,36,1,0
3150.0,1100.0,7,41000.0,5.0,0,30.0,0,0.3492063480977576,8.055475141757274,13.015872974552783,0,1,0,0,3,2,0,10,1,0,1,0
1650.0,383.6,2,16000.0,3.0,0,31.0,0,0.23248484707584943,7.409136443920128,9.696969638200184,0,1,0,0,3,0,1,25,1,4,1,0
1500.0,0.0,2,20000.0,3.0,0,28.0,0,0.0,7.313886831633462,13.333333244444445,1,1,2,1,3,3,1,6,1,228,1,0
1950.0,0.0,2,20000.0,3.0,0,31.0,0,0.0,7.576097340623111,10.256410203813282,1,1,0,1,3,2,0,0,1,3,1,0
1950.0,0.0,2,40000.0,5.0,0,22.0,0,0.0,7.576097340623111,20.512820407626563,1,1,0,0,3,51,2,6,1,7,0,0
3650.0,1050.0,7,56000.0,5.0,0,30.0,0,0.2876712320885719,8.202756381655638,15.342465711390505,0,1,0,0,3,1,1,10,1,0,1,0
3100.0,0.0,7,36000.0,3.0,0,31.0,0,0.0,8.03947991910045,11.612903188345474,1,1,0,2,3,6,0,7,2,11,1,0
1760.0,200.0,2,10000.0,4.0,0,38.0,0,0.11363636299070248,7.473637108496206,5.6818181495351245,0,1,1,0,3,7,0,23,1,29,2,0
1200.0,150.0,0,31000.0,4.0,1,43.0,0,0.12499999895833334,7.0909098220799835,25.83333311805556,0,0,0,0,3,51,2,6,1,5,2,0
